StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.548846923828125000e+03 1.549846923828125000e+03 1.549347380993879824e+03 3.705207473353329915e-04 5.960534716416442634e-03 6.049861653657740909e-04 2.599342936006535601e+05 2.638297720166657746e+04 -2.774567587225755245e-04 4.025699689695811273e-05 1.549351313073631445e+03 3.705207473353329915e-04 4.357048862375303630e-03 6.049861653657740909e-04 3.555964970815089182e+05 2.802002145643257609e+04 -2.973146965490806957e-04 4.025699689695811273e-05 -1.559064785457476177e+00 1.070977604644959185e-03 8.245292950866451864e-01
1.550733276367187500e+03 1.551733276367187500e+03 1.551231901467664557e+03 8.276369067388882940e-05 6.969477867256798458e-03 2.805328677667075611e-04 2.225750523945967725e+05 8.959009402265688550e+03 -3.303812181304090060e-04 6.904269920835481381e-06 nan nan nan nan nan nan nan nan 3.917176900628483782e+00 -2.456066106038064419e-03 8.740447920192476738e-01
1.552614746093750000e+03 1.553614746093750000e+03 1.553113767881226067e+03 9.866056746231702517e-05 5.834351422576448433e-03 3.438978176842921470e-04 2.662016144367545494e+05 1.569088792194516827e+04 -3.240999075662717569e-04 1.063124586373440127e-05 nan nan nan nan nan nan nan nan 2.519356104515019013e+00 -1.560386626359972764e-03 8.196050276659107015e-01
1.554498291015625000e+03 1.555498291015625000e+03 1.554998942160675824e+03 8.570874698416450568e-05 5.254982126811151046e-03 3.513461831447003535e-04 2.959094635597336455e+05 1.978439851349846504e+04 -2.860680127693756712e-04 9.919513665851227007e-06 nan nan nan nan nan nan nan nan -2.519467221673349355e-01 2.260085772860594589e-04 8.265066336610439324e-01
1.556380737304687500e+03 1.557380737304687500e+03 1.556880421935971754e+03 9.852448665059248482e-05 6.522720273853416587e-03 3.307128918838062167e-04 2.386857563364764792e+05 1.210176941758350040e+04 -2.796743266855894342e-04 7.389614885253824479e-06 1.557018386266169955e+03 9.852448665059248482e-05 1.897775100799251741e-02 3.307128918838062167e-04 8.204441008897358552e+04 5.662992416113898798e+03 -1.640850233390363905e-04 7.389614885253824479e-06 -8.493410612401751436e+00 5.518454220983470999e-03 8.444940375052558679e-01
1.558299072265625000e+03 1.559299072265625000e+03 1.558800756362529910e+03 1.300452846598717843e-04 8.412368107123089842e-03 4.937985264487165880e-04 1.852986859957579290e+05 1.087686807478196351e+04 -3.894982050662941899e-04 1.140965932010866165e-05 nan nan nan nan nan nan nan nan 1.614967333737843802e+01 -1.029831338702659645e-02 8.546468756720597693e-01
1.559478515625000000e+03 1.560478515625000000e+03 1.560143001474953280e+03 1.135018697495508190e-03 4.070671910841016858e-03 3.273309692984556745e-03 3.832642462095702649e+05 3.081905394418106880e+05 -9.026090636735231571e-06 5.226592957586150860e-06 nan nan nan nan nan nan nan nan -3.985444489779074728e-01 1.996254540061137236e-04 6.355653420552331845e-03
1.560198608398437500e+03 1.561198608398437500e+03 1.560701442293027412e+03 1.496602406915088519e-04 6.999352766111513989e-03 3.952943148685825149e-04 2.229779658841333294e+05 1.259286754081590698e+04 -3.966228577226807613e-04 1.398599143421523156e-05 nan nan nan nan nan nan nan nan -1.448251156190922551e+01 9.338173787814520177e-03 8.025068623670779111e-01
1.562100952148437500e+03 1.563100952148437500e+03 1.562602488172166431e+03 1.034727584110628479e-04 6.854634346952608211e-03 2.586320667695822810e-04 2.279629239256005967e+05 8.601264367663516168e+03 -4.272535871795933560e-04 1.030392366864622052e-05 nan nan nan nan nan nan nan nan 1.539288625035032076e+01 -9.787654994644505446e-03 8.852966773560686509e-01
1.564010375976562500e+03 1.565010375976562500e+03 1.564511127859287171e+03 1.408574211003962894e-04 6.182569593812149364e-03 4.439592607123876147e-04 2.530519234955534921e+05 1.817120586713049124e+04 -3.346390287498076212e-04 1.390298859945602767e-05 nan nan nan nan nan nan nan nan -5.480001477868687410e+00 3.560882245238980188e-03 7.203608041059255118e-01
