StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.566546997070312500e+03 1.567546997070312500e+03 1.567046292067230070e+03 1.743946142762993934e-04 4.231426531009937347e-03 4.849620194434116935e-04 3.703352239683610387e+05 4.244396464658538025e+04 -2.296332386022231591e-04 2.268299670300825765e-05 1.567037980927437729e+03 1.743946142762993934e-04 1.266823947058602282e-02 4.849620194434116935e-04 1.236981653659052390e+05 5.202401983626019501e+03 -4.495487471361448079e-04 2.268299670300825765e-05 -1.042735481840684031e+01 6.727680009874245290e-03 9.302434211123588037e-01
1.568457397460937500e+03 1.569457397460937500e+03 1.568957500869464639e+03 1.737141240452665960e-04 1.090117493313164272e-02 4.786294479881112894e-04 1.439255410993336991e+05 6.319227304445594200e+03 -5.712188146351057563e-04 1.729842080666833243e-05 1.568968723926445591e+03 1.737141240452665960e-04 5.633690266043701184e-03 4.786294479881112894e-04 2.784975122582067270e+05 2.461209009788000913e+04 -1.585620032770050278e-04 1.729842080666833243e-05 -4.161831868599281670e+00 2.732402605852207473e-03 9.278377388755495447e-01
1.570385742187500000e+03 1.571385742187500000e+03 1.570885951183127418e+03 1.425668025253089873e-04 1.202781574258594832e-02 3.986603592654154940e-04 1.306044243445810425e+05 4.328866341600974010e+03 -3.764986050532322472e-04 7.874890899872786032e-06 nan nan nan nan nan nan nan nan -2.021121081666318986e+00 1.359310929805279504e-03 8.310710860089509655e-01
1.572311157226562500e+03 1.573311157226562500e+03 1.572826856750363504e+03 2.193547017589369749e-03 2.122851619562062669e-02 3.616854181689699386e-03 7.409028696385442163e+04 1.262329226251181171e+04 -1.938830625161039746e-04 7.037947484544529735e-05 1.572812226621758782e+03 2.193547017589369749e-03 1.810208346657667111e-02 3.616854181689699386e-03 8.688570183237570745e+04 4.619693953886576310e+03 -8.445569338308122611e-04 7.037947484544529735e-05 -4.061892243853838735e+00 2.659736253049987433e-03 9.281255109649526602e-01
1.573480590820312500e+03 1.574480590820312500e+03 1.574045091588747027e+03 3.896375184513452359e-03 7.974188801825389528e-02 1.219854979530650071e-02 1.973925035770947579e+04 3.019620357959742250e+03 -3.075841157809048980e-04 4.467038599686783492e-05 1.573979914819158694e+03 3.896375184513452359e-03 3.174696134560548583e-02 1.219854979530650071e-02 4.957891552783315274e+04 7.804650208537413164e+03 -1.731019191027419342e-04 4.467038599686783492e-05 4.655311530141958976e+00 -2.881119178939297535e-03 4.880316810330048716e-01
1.574258544921875000e+03 1.575258544921875000e+03 1.574773099734530660e+03 1.553601106360635734e-04 2.953326932996538576e-03 3.679048102554994203e-04 5.332200381001220085e+05 6.642482237571732549e+04 -2.171941545428068636e-04 2.078870924970637772e-05 1.574755913351032177e+03 1.553601106360635734e-04 1.613963735915257755e-02 3.679048102554994203e-04 9.757071229720093834e+04 7.823974580472069647e+03 -8.636082094059503462e-04 2.078870924970637772e-05 -1.271064559056676302e+01 8.147002989346318821e-03 7.777430887000942317e-01
1.576210937500000000e+03 1.577210937500000000e+03 1.576687353617941426e+03 9.559206024054000541e-04 2.293114315846798978e-02 2.357817472519021639e-03 6.875746851005568169e+04 7.069754852676733208e+03 -3.362053233278023681e-04 3.269205277317495427e-05 1.576704656204381763e+03 9.559206024054000541e-04 6.055125791465790219e-03 2.357817472519021639e-03 2.603917260359180800e+05 1.380951117655045891e+04 -5.208943351672850296e-04 3.269205277317495427e-05 -2.169578720270507188e-01 2.130352688119571322e-04 7.673106228343735680e-01
1.578140380859375000e+03 1.579140380859375000e+03 1.578640536747053375e+03 2.601067864969888667e-04 1.283348625867311923e-02 9.468233430635489885e-04 1.230094851023179654e+05 9.075340056929693674e+03 -2.776184145953816099e-04 1.845999254595914266e-05 1.578607794930383989e+03 2.601067864969888667e-04 4.741638937675791282e-02 9.468233430635489885e-04 3.329245047291960509e+04 4.226691171581212984e+03 -2.636628078341551580e-04 1.845999254595914266e-05 -1.426770372003402976e+01 9.109770789349481285e-03 7.890077279607414784e-01
1.580087646484375000e+03 1.581087646484375000e+03 1.580560560204299009e+03 2.203773900863500567e-03 3.723420247450257015e-02 6.098929870439571445e-03 4.244915843938495527e+04 6.953135106563745467e+03 -2.036959556921395147e-04 3.240393702245853423e-05 1.580590347474040527e+03 2.203773900863500567e-03 1.516939931285108713e-02 6.098929870439571445e-03 1.041959747301931056e+05 8.124755420564177257e+03 -3.070196807972511567e-04 3.240393702245853423e-05 -3.383717829590533466e+00 2.216698020094139479e-03 7.016227931296379339e-01
1.581215209960937500e+03 1.582215209960937500e+03 1.581761264209982983e+03 2.793445702483180002e-03 4.452971801380084527e-02 8.462008608422274397e-03 3.552147497812037909e+04 6.750166865384896482e+03 -1.143536685053635817e-04 1.640383228208973845e-05 nan nan nan nan nan nan nan nan 3.305421378987600356e+00 -2.015176193734333730e-03 1.469060739729608489e-01
1.582052001953125000e+03 1.583052001953125000e+03 1.582548816667761685e+03 1.197938424797638859e-04 9.497517620908895938e-03 2.365426445271670021e-04 1.666276262740236416e+05 4.149983284427131366e+03 -7.573382046830745042e-04 1.354837624881204708e-05 nan nan nan nan nan nan nan nan -7.723462002032971618e+00 4.955371208475048070e-03 8.836553735331739157e-01
1.584002441406250000e+03 1.585002441406250000e+03 1.584501220400996544e+03 4.154137232976282275e-04 1.460445993817907281e-02 1.450836199047689625e-03 1.084943385177005548e+05 1.077804413035955258e+04 -2.050768658200490923e-04 1.791579062169934198e-05 1.584459878168163641e+03 4.154137232976282275e-04 5.269785348561606408e-02 1.450836199047689625e-03 3.006687698580823053e+04 4.838372057031057921e+03 -2.304860417738463605e-04 1.791579062169934198e-05 9.963590010429129507e+00 -6.217977042195181776e-03 6.137048248441927534e-01
1.585975708007812500e+03 1.586975708007812500e+03 1.586473175838474617e+03 3.886783148111235073e-04 1.864146061585489692e-02 1.109280801859510246e-03 8.510455315336989588e+04 5.064240882732792670e+03 -2.075750557211565475e-04 8.722874276741054113e-06 nan nan nan nan nan nan nan nan -2.078458612558829799e+01 1.317723115281533956e-02 8.062508179848146828e-01
