structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,24,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1548.05055834,0.000353203175863,193.658053599,4.41850165644e-05,0.00953416845091,0.00116364024672,162368.702243,19817.0147413,-0.000663642677151,8.98426411916,-0.00572714713873,0.480774272563,0.672445854648,0.000867529749484,70.5301000408,8.60864252323
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,89,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1548.05055834,0.000353203175863,193.658053599,4.41850165644e-05,0.00953416845091,0.00116364024672,162368.702243,19817.0147413,-0.000663642677151,8.98426411916,-0.00572714713873,0.480774272563,0.935975831453,0.000367488621449,98.1706832926,11.9817422788
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,25,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1549.92251,0.000407350091762,193.424158992,5.08356697875e-05,0.0114296327415,0.00112725934182,135605.626624,13374.2450761,-0.000878547993021,-3.30594253238,0.00221387956678,0.476386587987,0.935975831453,0.00039451070176,81.8902805206,8.07658730703
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,90,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1549.92251,0.000407350091762,193.424158992,5.08356697875e-05,0.0114296327415,0.00112725934182,135605.626624,13374.2450761,-0.000878547993021,-3.30594253238,0.00221387956678,0.476386587987,3.79473405369,0.000363205998034,332.008397776,32.7446867854
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,29,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1557.51197811,0.000172835460068,192.481638802,2.13594842702e-05,0.0139875558374,0.000557647825428,111349.830965,4439.23097224,-0.000712401488344,-1.96462832503,0.00133996157666,0.851259769685,3.79473405369,0.000252759958275,271.29357679,10.8157912687
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,94,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1557.51197811,0.000172835460068,192.481638802,2.13594842702e-05,0.0139875558374,0.000557647825428,111349.830965,4439.23097224,-0.000712401488344,-1.96462832503,0.00133996157666,0.851259769685,0.947467650043,0.000182841313102,67.7364695487,2.7005102182
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,30,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1559.40691341,0.0002100178429,192.247742025,2.58915461611e-05,0.0130137619285,0.000639060784948,119827.52735,5884.31493579,-0.000567125985398,7.88633504552,-0.00498494222406,0.773010829016,0.947467650043,0.000201366940724,72.8050547758,3.57523761861
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,95,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1559.40691341,0.0002100178429,192.247742025,2.58915461611e-05,0.0130137619285,0.000639060784948,119827.52735,5884.31493579,-0.000567125985398,7.88633504552,-0.00498494222406,0.773010829016,0.166361562522,0.00849271636684,12.7835105203,0.905513819832
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,31,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1559.73963653,0.0169815371114,192.206731802,0.00209263499671,1.14008571775e-05,2.11141754848,136808979.557,2.53367686069e+13,-1.87600276077e-05,-14.0424876309,0.00907362871863,0.155496924977,0.166361562522,0.0147068174285,14592.0223305,2702415400.6
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,96,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1559.73963653,0.0169815371114,192.206731802,0.00209263499671,1.14008571775e-05,2.11141754848,136808979.557,2.53367686069e+13,-1.87600276077e-05,-14.0424876309,0.00907362871863,0.155496924977,2.69468204798,0.0147065523439,236357.846259,43773033601
