StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.577517211914062500e+03 1.578517211914062500e+03 1.578016574308169538e+03 1.496705073849006367e-04 6.550106499347358585e-03 5.173750084692601637e-04 2.409146438253180240e+05 1.902918920509182863e+04 -3.967313976730923119e-04 1.621927674664193155e-05 1.578023600509747212e+03 1.496705073849006367e-04 1.975434786168350776e-03 5.173750084692601637e-04 7.988234344959361479e+05 6.958445859174535144e+05 -1.056948471829514442e-05 1.621927674664193155e-05 8.935555581329531094e+00 -5.593309286395530856e-03 8.270223123767455053e-01
1.579459594726562500e+03 1.580459594726562500e+03 1.579959584844438041e+03 1.079666028530340023e-04 8.725935260345908662e-03 3.523392416170543421e-04 1.810647841984798433e+05 7.311104981268263145e+03 -4.014260843888321057e-04 8.580218383631693359e-06 nan nan nan nan nan nan nan nan -9.203782958165305672e+00 5.893749791543972071e-03 8.689332010487191837e-01
1.581414916992187500e+03 1.582414916992187500e+03 1.582214452200123105e+03 1.009569262555116975e-02 7.565418809985749449e-02 3.747631950806522283e-02 2.091377215114285718e+04 1.035991829408851481e+04 -5.700283225895233426e-05 2.569386943478030078e-05 1.581912872510315538e+03 1.009569262555116975e-02 7.379174381212425839e-03 3.747631950806522283e-02 2.143753204339373915e+05 1.076140435355931550e+04 -4.768856284369844974e-04 2.569386943478030078e-05 1.154532768184182956e+01 -7.224587708243157894e-03 9.007479722780977749e-01
1.583375244140625000e+03 1.584375244140625000e+03 1.583868414753203979e+03 1.114220122519331019e-04 9.425095026556850122e-03 1.984378485260280438e-04 1.680480048519806296e+05 3.538116532315427776e+03 -8.430755722334362960e-04 1.532520476514322613e-05 nan nan nan nan nan nan nan nan -3.985743219175003738e+00 2.582258420736124362e-03 8.042455910111696582e-01
1.585328613281250000e+03 1.586328613281250000e+03 1.585829700185253159e+03 1.635420624262997258e-04 1.443734216726546074e-02 4.830228157159425443e-04 1.098422190048863413e+05 3.674935268125513176e+03 -4.898805009712818657e-04 1.048533755251057289e-05 1.585919412951270942e+03 1.635420624262997258e-04 7.323320140630169839e-02 4.830228157159425443e-04 2.165574333084942919e+04 1.762570003684789071e+03 -3.560318978455173687e-04 1.048533755251057289e-05 3.923929769637215514e-01 -1.746846487802303140e-04 8.681536871043060710e-01
1.587305908203125000e+03 1.588305908203125000e+03 1.587805425658478043e+03 1.635909445330860465e-04 1.154515615858705928e-02 6.777807595207571657e-04 1.375300085895763186e+05 8.073965600677582188e+03 -7.037281447773607087e-04 2.118123134653471555e-05 nan nan nan nan nan nan nan nan -2.567896540375119052e+00 1.687411403206829242e-03 8.630029103436005489e-01
1.589276245117187500e+03 1.590276245117187500e+03 1.589772744995729909e+03 1.353997509886440971e-04 1.061946369829754391e-02 2.529674841104257300e-04 1.497036752666326938e+05 3.566108719840290178e+03 -8.037194574318924341e-04 1.420472565420456165e-05 nan nan nan nan nan nan nan nan 1.176503018702412895e+01 -7.331410335060348400e-03 8.922086916232180309e-01
1.591246582031250000e+03 1.592246582031250000e+03 1.591745834785921261e+03 1.383105680572487505e-04 8.378408699503771262e-03 5.912780684236163681e-04 1.899818798383749963e+05 1.340733341798666515e+04 -4.901732971257335199e-04 1.619203179287257127e-05 1.591762207579223514e+03 1.383105680572487505e-04 6.020940582895246626e-03 5.912780684236163681e-04 2.643710207174647367e+05 2.276311260556741036e+04 -1.340295114248524731e-04 1.619203179287257127e-05 -7.853983965291194913e+00 5.002000754270415593e-03 8.845643427506793000e-01
1.593218994140625000e+03 1.594218994140625000e+03 1.593719703493261022e+03 1.305974706274216468e-04 8.983144380523002195e-03 5.525210109689574498e-04 1.774122329536101606e+05 1.091199051886649977e+04 -5.065264522659877712e-04 1.407358785026021868e-05 1.593735050078561471e+03 1.305974706274216468e-04 4.370564068264862906e-03 5.525210109689574498e-04 3.646520277899238863e+05 3.588718893955674866e+04 -2.374227998709785520e-04 1.407358785026021868e-05 1.257883833609045432e+01 -7.820287454549533848e-03 9.217981341656200645e-01
1.595201293945312500e+03 1.596201293945312500e+03 1.595701880725649971e+03 1.663483890882221452e-04 1.121278082414434857e-02 6.590651050646889565e-04 1.423109847371353244e+05 8.364758535708224372e+03 -5.739839146320903579e-04 1.662698275861600866e-05 nan nan nan nan nan nan nan nan -3.572149844195523727e+00 2.304286629301207506e-03 8.312245951762720075e-01
