StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.560196533203125000e+03 1.561196533203125000e+03 1.560698347759567014e+03 9.855229298707886732e-05 6.812236141970818941e-03 2.642149937151604252e-04 2.291022089125712519e+05 8.885810389792548449e+03 -4.131135739478883481e-04 9.931351171151426953e-06 nan nan nan nan nan nan nan nan -7.638872746774290512e+00 4.957158205152099005e-03 8.761980779866581637e-01
1.562099975585937500e+03 1.563099975585937500e+03 1.562602074957225113e+03 7.585742895666295769e-05 7.184374798958163832e-03 1.982299464393635555e-04 2.175000774157585111e+05 6.001222083096535243e+03 -5.123523947447143363e-04 8.863238780647259138e-06 nan nan nan nan nan nan nan nan 5.301182538120742471e+00 -3.319324819107962246e-03 9.263751750671657126e-01
1.564008422851562500e+03 1.565008422851562500e+03 1.564509185148755023e+03 1.338753522097737040e-04 7.698134637749520434e-03 4.290968438192727693e-04 2.032322450528255431e+05 1.132823976433714051e+04 -3.112572852798993180e-04 9.288632989288207636e-06 nan nan nan nan nan nan nan nan 3.366653102401178099e+00 -2.090583382879426539e-03 7.568762358241714061e-01
1.565896850585937500e+03 1.566896850585937500e+03 1.566438331863273334e+03 4.800185856447476197e-04 2.604009223330437661e-02 1.415576517419859549e-03 6.015486880111173377e+04 3.270104380650790063e+03 -4.227362064788015581e-04 1.597449858852130947e-05 1.566395340461351225e+03 4.800185856447476197e-04 3.957227613705307720e-03 1.415576517419859549e-03 3.958314995671107317e+05 1.366308827370514882e+04 -3.524787638275492067e-04 1.597449858852130947e-05 -2.714760016951581201e-01 2.401797854421171947e-04 7.402132989207439451e-01
1.567854248046875000e+03 1.568854248046875000e+03 1.568352578342728066e+03 1.072864961857804945e-04 7.433017500759029825e-03 3.426345103564349824e-04 2.109981011322217819e+05 9.726229093402977014e+03 -4.378364108284676947e-04 1.163490311721238627e-05 nan nan nan nan nan nan nan nan -8.300204585339138186e-01 5.923104061778202995e-04 8.637676307746171567e-01
1.568628173828125000e+03 1.569628173828125000e+03 1.568893829381763680e+03 1.176662320402850062e-03 8.180952198507528139e-03 3.427438089083894440e-03 1.917739880778157967e+05 8.034437254802582902e+04 -2.143686941716151735e-05 6.387618380124164673e-06 nan nan nan nan nan nan nan nan -6.818640008563315646e+00 4.410925074193227519e-03 2.216068544273274155e-01
1.569766601562500000e+03 1.570766601562500000e+03 1.570272726647311856e+03 7.000606622362171331e-05 8.000868832706918565e-03 1.315726465543217664e-04 1.962627758910583798e+05 3.227501085709288418e+03 -7.312305114909594273e-04 1.033780727848753509e-05 nan nan nan nan nan nan nan nan 9.566228385570617831e+00 -6.026135001173263915e-03 8.718385552063772082e-01
1.570676391601562500e+03 1.571676391601562500e+03 1.571125894212726735e+03 7.059953170786133388e-03 9.561274886452547639e-02 2.333833801252937004e-02 1.643217994327166889e+04 4.010968980790923069e+03 -1.834860381672150597e-04 3.680268991217929724e-05 nan nan nan nan nan nan nan nan 1.025462289064067889e+01 -6.463857994737262115e-03 2.591261612343821463e-01
1.571703979492187500e+03 1.572703979492187500e+03 1.572204781898890587e+03 1.235438303060549690e-04 7.460642544664497500e-03 4.561271102379282341e-04 2.107331603794981202e+05 1.288375725010804308e+04 -3.323916347974697127e-04 1.021015675716038721e-05 nan nan nan nan nan nan nan nan -2.588534093023147520e+00 1.706625817479784195e-03 7.916965924869592275e-01
1.573629394531250000e+03 1.574629394531250000e+03 1.574132838692749601e+03 1.071163428353425487e-04 7.850183298595160911e-03 1.794055145288740369e-04 2.005217940547261387e+05 4.582659317424911023e+03 -6.064306972907436248e-04 1.106623871240724143e-05 nan nan nan nan nan nan nan nan 2.914789212935444240e+00 -1.785008058750840818e-03 8.488070568379971759e-01
