StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.599189941406250000e+03 1.600189941406250000e+03 1.599689873269177497e+03 2.689050517180417428e-04 9.451917708593939385e-03 1.200179473809075744e-03 1.692450064196703897e+05 2.149028260847694764e+04 -4.084220425935819010e-04 2.387294390952328138e-05 1.599709150071041904e+03 2.689050517180417428e-04 4.438953935056955298e-03 1.200179473809075744e-03 3.603797591674076393e+05 3.425246860880702297e+04 -2.264956967467581948e-04 2.387294390952328138e-05 -1.372005110617758872e+00 9.090650227315231775e-04 7.344018382445083315e-01
1.601187255859375000e+03 1.602187255859375000e+03 1.601688372495538033e+03 3.198794738126368759e-04 8.681458850659110396e-03 1.395713049749522892e-03 1.844953020049084444e+05 2.966120153946001301e+04 -3.522179588567039897e-04 2.685113047067329810e-05 1.601710532005086407e+03 3.198794738126368759e-04 7.443474381065805050e-03 1.395713049749522892e-03 2.151831859701709764e+05 3.852653283075040235e+04 -2.751142916204835889e-04 2.685113047067329810e-05 8.737050081362578879e+00 -5.407435888643764843e-03 7.077289818434786550e-01
1.601773437500000000e+03 1.602773437500000000e+03 1.602488411291961484e+03 3.386069802980431510e-03 3.359298737747747760e-02 1.033225041249505663e-02 4.770306353778928315e+04 1.467210975876724842e+04 -9.532923931290859592e-05 2.218099954248445725e-05 nan nan nan nan nan nan nan nan 6.171962793800173763e+00 -3.806337490753278641e-03 1.345289809485109567e-01
1.603203491210937500e+03 1.604203491210937500e+03 1.603705470400900822e+03 3.644323868057131478e-04 1.236996631557114694e-02 1.323812184853653600e-03 1.296450959920705645e+05 1.387439168408820115e+04 -5.307525619802909737e-04 3.098851594711589125e-05 nan nan nan nan nan nan nan nan -4.935027230499931861e+00 3.123698293870383162e-03 6.380150023022828076e-01
1.605211791992187500e+03 1.606211791992187500e+03 1.605710977473535422e+03 4.149558912155960596e-04 1.441736482843325624e-02 1.754554049504908602e-03 1.113734026003716717e+05 1.355383989137067510e+04 -6.007849570296312563e-04 3.690118088256002675e-05 nan nan nan nan nan nan nan nan -1.864445875717279238e-02 5.961268908658064761e-05 6.253361021250675167e-01
1.607237060546875000e+03 1.608237060546875000e+03 1.607734608481411215e+03 3.772554492183283399e-04 1.226119287439971818e-02 1.604066286646220127e-03 1.311238331335785624e+05 1.715422979316224882e+04 -4.882818727502713811e-04 3.217351304355043116e-05 nan nan nan nan nan nan nan nan -4.053767034842658212e+00 2.567530581262324890e-03 5.950192162847116606e-01
1.609252319335937500e+03 1.610252319335937500e+03 1.609750605458327527e+03 4.851070823441950772e-04 1.389165448578737368e-02 1.926133537799668309e-03 1.158789694276712689e+05 1.606708326709267567e+04 -5.258135519615960872e-04 3.814250200030035951e-05 nan nan nan nan nan nan nan nan 4.176204734257708218e+00 -2.552324130041598929e-03 5.665673746864189342e-01
1.611266601562500000e+03 1.612266601562500000e+03 1.611774677382403297e+03 3.121611858946170531e-03 7.862001818451968063e-03 3.932354987971926376e-03 2.050081791636830894e+05 1.025393983022671746e+05 -2.275363882186647057e-04 2.676360686435429138e-04 1.611765849624374823e+03 3.121611858946170531e-03 1.189164415895256448e-02 3.932354987971926376e-03 1.355376790694636584e+05 3.121389504592921730e+04 -3.927743036772999175e-04 2.676360686435429138e-04 -5.460530509137912603e+00 3.433549449667685181e-03 6.187382616902972199e-01
1.613293823242187500e+03 1.614293823242187500e+03 1.613794611594142452e+03 6.586553856964495659e-04 1.581363084496564125e-02 2.673919230146888388e-03 1.020508589972493937e+05 1.725573064160784998e+04 -5.728185572440589509e-04 5.016378663712122609e-05 nan nan nan nan nan nan nan nan 1.209009585950389187e+01 -7.451402560485463795e-03 5.323278863359603985e-01
1.615323120117187500e+03 1.616323120117187500e+03 1.615824180099310070e+03 6.052581875695656850e-04 1.686266131580560143e-02 2.606599350356822355e-03 9.582260770337456779e+04 1.481208347319009590e+04 -5.927123810317407862e-04 4.540825550040987436e-05 nan nan nan nan nan nan nan nan -3.968636143115562565e+00 2.497228077569043844e-03 5.461367151142135778e-01
1.617369384765625000e+03 1.618369384765625000e+03 1.617874834111690916e+03 8.186282201251058157e-04 2.189303483882705167e-02 2.354325041818732932e-03 7.389906634791482065e+04 7.946930325223343061e+03 -8.769937327092030546e-04 5.671093368018797825e-05 nan nan nan nan nan nan nan nan 7.021294012749704549e+00 -4.299276553287333796e-03 5.506582990399170319e-01
