StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.575130371093750000e+03 1.576130371093750000e+03 1.575340430248157872e+03 1.225697598038127251e-02 2.830274189783110739e-01 7.894278360396049521e-02 5.566034682911336859e+03 1.552493653308671810e+03 -1.788323919135970054e-04 7.675887366410560529e-05 nan nan nan nan nan nan nan nan 1.966461581487587706e-01 4.679021890064670192e-04 2.541917159817522753e-01
1.577160644531250000e+03 1.578160644531250000e+03 1.577761114828030259e+03 7.072129028957365067e-03 7.338097946149406692e-01 4.636301900864313319e-02 2.150095469434207644e+03 1.358457165633088835e+02 -2.450591916731621831e-03 2.944484639679155165e-04 nan nan nan nan nan nan nan nan 1.635688112490973234e+00 -4.422347854980628154e-04 7.753350988840528313e-01
1.578312133789062500e+03 1.579312133789062500e+03 1.578666553078066045e+03 5.865605472826289704e-03 2.574422732445966200e-01 2.523328127270327986e-02 6.132118603451619492e+03 6.010414361227867630e+02 -3.606089462174860922e-04 4.773470552498260719e-05 1.578934212348214487e+03 5.865605472826289704e-03 3.033535169987100488e-01 2.523328127270327986e-02 5.204931289308007763e+03 8.113863141007038848e+02 -2.731109267922507649e-04 4.773470552498260719e-05 5.361406817562735405e+00 -2.805062879813885468e-03 6.887217628302522154e-01
1.579616333007812500e+03 1.580616333007812500e+03 1.579371216344804907e+03 8.562553773438279225e-02 2.063059218728505506e+00 3.179079306443400310e-01 7.655481733181635491e+02 1.179674574735782357e+02 -1.155322501236761001e-01 6.123362317764772383e-02 nan nan nan nan nan nan nan nan 9.178484119872875624e+01 -5.862831552322745471e-02 8.093794862675223190e-01
1.580790771484375000e+03 1.581790771484375000e+03 1.580659394598955942e+03 2.994849388935265713e-02 9.332941098200687735e-01 7.262114105875765169e-02 1.693634812399805924e+03 1.317844985469723156e+02 -1.457309028170949289e-02 2.715295439272704531e-03 nan nan nan nan nan nan nan nan 3.751895353026205981e+01 -2.430449818891189731e-02 8.557580176311458953e-01
1.583366333007812500e+03 1.584366333007812500e+03 1.584447498086048199e+03 2.446889350640712654e-02 1.350510869120628898e+00 9.575821742642884327e-02 1.173220841323361356e+03 8.318743791412741473e+01 -4.054932648321832311e-02 8.725640582571336443e-03 nan nan nan nan nan nan nan nan -7.035802308011966488e+01 4.386051675882059880e-02 7.953949426678398327e-01
1.585978759765625000e+03 1.586978759765625000e+03 1.586935606946521602e+03 1.899897954296284747e-02 1.003544333542344846e+00 8.719285581409461083e-02 1.581330842998138905e+03 1.373937840993858686e+02 -1.024172322633947786e-02 2.577670914936378184e-03 nan nan nan nan nan nan nan nan -2.872305292461587101e+01 1.753209675194488185e-02 5.649915967617413770e-01
1.586871582031250000e+03 1.587871582031250000e+03 1.587922353728474945e+03 1.476649149822199629e-02 1.090953472207714769e+00 5.632138354895678545e-02 1.455536275543507827e+03 7.514327628321262864e+01 -2.822919587187259355e-02 3.963466873989559235e-03 nan nan nan nan nan nan nan nan -6.976307961533903779e+01 4.338814393531404551e-02 8.506607258727605370e-01
1.587663452148437500e+03 1.588663452148437500e+03 1.587626196996179942e+03 3.558995644266820663e-02 1.242555930020142529e+00 1.461338995429601606e-01 1.277710048006003035e+03 1.502682902887133878e+02 -1.776546949157605665e-02 6.306373845390702421e-03 nan nan nan nan nan nan nan nan 3.347588079490271440e+01 -2.164624649135826404e-02 5.528615408481788451e-01
1.588990722656250000e+03 1.589990722656250000e+03 1.589509559147001937e+03 1.193987247328814373e-02 3.695851123993614262e-01 5.923758486579421695e-02 4.300794338894880639e+03 6.893369385645128204e+02 -2.653175139251454898e-04 5.276851469404302149e-05 nan nan nan nan nan nan nan nan 3.080020686733774493e+00 -2.516008574137791262e-03 4.664465243347787338e-01
1.590239013671875000e+03 1.591239013671875000e+03 1.590159617744463048e+03 2.105203938199841363e-02 1.169094491654063317e+00 7.724795819156776711e-02 1.360163467620710890e+03 8.987284906357301395e+01 -3.148796769448498206e-02 5.737073061365594549e-03 nan nan nan nan nan nan nan nan 6.649333646350564209e+01 -4.235952513955969917e-02 8.167259210161949001e-01
1.591263671875000000e+03 1.592263671875000000e+03 1.591222221607181837e+03 1.439872516528000433e-02 9.054090512903992805e-01 5.030980932135070693e-02 1.757462242440976070e+03 9.765485705391932925e+01 -1.587513188278466894e-02 2.155396201247545065e-03 nan nan nan nan nan nan nan nan 4.407681808305642335e+01 -2.825669640784137654e-02 8.599702425173283427e-01
1.592208374023437500e+03 1.593208374023437500e+03 1.592670321862271294e+03 7.383850531700538594e-03 4.218593037242848731e-01 3.914458145652354587e-02 3.775359006668239545e+03 3.503178596369044726e+02 -5.897653937367125206e-04 7.292800311981548558e-05 nan nan nan nan nan nan nan nan 6.117039664926516629e+00 -3.263808664562215574e-03 5.745152089255902705e-01
1.593874145507812500e+03 1.594874145507812500e+03 1.594361659200321128e+03 5.032860206572935084e-03 7.628246994502067002e-01 3.796869976831880600e-02 2.090076082158103873e+03 1.040310722413589417e+02 -3.550776285554856516e-03 3.223929738479906510e-04 nan nan nan nan nan nan nan nan 4.262823874465319740e+00 -2.094832733984683393e-03 8.078287351845815367e-01
1.594786865234375000e+03 1.595786865234375000e+03 1.595316625298598638e+03 8.027874907938777060e-03 6.458859526053943867e-01 5.393019768210727261e-02 2.469966437361521912e+03 2.062373054246719732e+02 -1.497313570658933418e-03 2.092713842534906757e-04 nan nan nan nan nan nan nan nan 4.563489642062291907e+00 -2.284603022914557906e-03 6.441243162712119164e-01
1.595758544921875000e+03 1.596758544921875000e+03 1.596098789212802103e+03 8.751052541347581828e-03 2.181927273499261744e-01 3.868996077228161606e-02 7.315087026952377528e+03 1.297112115932316783e+03 -1.685027484092674549e-04 3.283696737671158163e-05 nan nan nan nan nan nan nan nan 2.280561405480440396e+00 -8.547235944873151107e-04 1.254447532607479987e-01
1.596497558593750000e+03 1.597497558593750000e+03 1.596933888685287457e+03 7.011861935436569659e-03 6.782240570393751611e-01 4.712629133351059485e-02 2.354581604870107640e+03 1.636077307336436775e+02 -2.085927227698037949e-03 2.542992068615535883e-04 nan nan nan nan nan nan nan nan -1.727552153881897423e+00 1.657860092558168094e-03 7.223558250111538070e-01
