structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,rejection_reason,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,44,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1564.98127277,0.000128926386825,191.562968335,1.57813526505e-05,2.48191718049e-05,0.0723621934292,63055338.2308,183842660733,-0.00135003999907,5.0969981229,-0.00323101984567,0.118038709339,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,125,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1564.98127277,0.000128926386825,191.562968335,1.57813526505e-05,2.48191718049e-05,0.0723621934292,63055338.2308,183842660733,-0.00135003999907,5.0969981229,-0.00323101984567,0.118038709339,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,46,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1566.86900691,0.00077445532493,191.332176894,9.45696306277e-05,0.0029661417828,0.00316605050873,528251.554258,563854.065167,-7.78261743981e-05,-1.04426273439,0.000697375932272,0.0283991438912,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,127,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1566.86900691,0.00077445532493,191.332176894,9.45696306277e-05,0.0029661417828,0.00316605050873,528251.554258,563854.065167,-7.78261743981e-05,-1.04426273439,0.000697375932272,0.0283991438912,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,48,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1568.42767706,0.00455071226832,191.142035036,0.00055458878758,0.136384193501,0.0158196692357,11500.0693028,1333.93238575,-0.00162066247095,13.2283462185,-0.00840533805761,0.348368973868,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,129,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1568.42767706,0.00455071226832,191.142035036,0.00055458878758,0.136384193501,0.0158196692357,11500.0693028,1333.93238575,-0.00162066247095,13.2283462185,-0.00840533805761,0.348368973868,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,49,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1569.60442319,0.00227583621464,190.998734184,0.000276937188621,0.0242583698155,0.00722016199983,64703.623332,19258.1218767,-0.000617949329034,-14.3241771217,0.009153128039,0.190196947182,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,130,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1569.60442319,0.00227583621464,190.998734184,0.000276937188621,0.0242583698155,0.00722016199983,64703.623332,19258.1218767,-0.000617949329034,-14.3241771217,0.009153128039,0.190196947182,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,50,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1570.67525275,0.000650382356712,190.868518158,7.90344894301e-05,0.0022214305502,0.000902154343856,707055.754053,287145.335158,-7.90628265139e-05,0.768455070623,-0.000458959199353,0.0168660968594,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,131,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1570.67525275,0.000650382356712,190.868518158,7.90344894301e-05,0.0022214305502,0.000902154343856,707055.754053,287145.335158,-7.90628265139e-05,0.768455070623,-0.000458959199353,0.0168660968594,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,51,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1571.52442833,0.0012996572091,190.765382068,0.00015776376083,0.0166708829635,0.00250830799037,94267.6180847,14183.5450586,-0.000443932430237,21.7120131579,-0.0137911693815,0.388621790813,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,132,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1571.52442833,0.0012996572091,190.765382068,0.00015776376083,0.0166708829635,0.00250830799037,94267.6180847,14183.5450586,-0.000443932430237,21.7120131579,-0.0137911693815,0.388621790813,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,52,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1572.19657361,0.00100891852263,190.683826077,0.000122366660329,0.00367400232185,0.00405307003111,427924.763209,472076.194131,-5.31275675156e-05,15.5820581066,-0.00989227861636,0.15669568987,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,133,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1572.19657361,0.00100891852263,190.683826077,0.000122366660329,0.00367400232185,0.00405307003111,427924.763209,472076.194131,-5.31275675156e-05,15.5820581066,-0.00989227861636,0.15669568987,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,54,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1574.74282732,0.00169012422237,190.375503097,0.000204324314769,0.00767582642366,0.0056906070797,205156.127875,152096.054457,-0.000168959066242,33.7429305267,-0.0214037783927,0.292198515537,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,135,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1574.74282732,0.00169012422237,190.375503097,0.000204324314769,0.00767582642366,0.0056906070797,205156.127875,152096.054457,-0.000168959066242,33.7429305267,-0.0214037783927,0.292198515537,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,55,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1575.42822235,6.76281395523e-05,190.292679633,8.16866151785e-06,7.79972527289e-05,0.0267410157203,20198509.1427,6924970195.9,-0.000122576450483,0.0835820852923,-7.08125961061e-05,0.00740787395113,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,136,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1575.42822235,6.76281395523e-05,190.292679633,8.16866151785e-06,7.79972527289e-05,0.0267410157203,20198509.1427,6924970195.9,-0.000122576450483,0.0835820852923,-7.08125961061e-05,0.00740787395113,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,57,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1577.33590912,0.00135400150183,190.062532823,0.000163151649181,0.00946607546796,0.00568739046528,166630.396563,100114.57566,-0.000203089044093,-6.06655410851,0.0038724691377,0.0984678367115,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,138,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1577.33590912,0.00135400150183,190.062532823,0.000163151649181,0.00946607546796,0.00568739046528,166630.396563,100114.57566,-0.000203089044093,-6.06655410851,0.0038724691377,0.0984678367115,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,58,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1577.76751796,0.00069644094849,190.010539948,8.38723824375e-05,0.00283107228895,0.00182930977527,557303.861198,360104.333988,-2.10162847042e-05,-30.4072615445,0.0192462151848,0.238921114349,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,139,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1577.76751796,0.00069644094849,190.010539948,8.38723824375e-05,0.00283107228895,0.00182930977527,557303.861198,360104.333988,-2.10162847042e-05,-30.4072615445,0.0192462151848,0.238921114349,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,60,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1579.97209849,0.00121674424555,189.745412774,0.000146123871006,0.00216293731732,0.00703615851714,730475.213422,2376277.55244,-3.57673585821e-05,-25.8962742695,0.0164073573712,0.200601142132,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,141,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1579.97209849,0.00121674424555,189.745412774,0.000146123871006,0.00216293731732,0.00703615851714,730475.213422,2376277.55244,-3.57673585821e-05,-25.8962742695,0.0164073573712,0.200601142132,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,62,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1582.24605654,0.00342335078471,189.472716182,0.000409943553939,0.0402185158749,0.0289523231695,39341.2343075,28320.7896857,-0.000565985567798,0.0272439462628,-1.89213253311e-05,0.0382530414066,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,143,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1582.24605654,0.00342335078471,189.472716182,0.000409943553939,0.0402185158749,0.0289523231695,39341.2343075,28320.7896857,-0.000565985567798,0.0272439462628,-1.89213253311e-05,0.0382530414066,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,63,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1583.03458767,0.0132418980206,189.378337236,0.0015841275033,5.8929895757e-07,0.0102164781735,2686301354.06,4.65715046644e+13,-0.00247516728956,0.00383086596026,-7.72616155216e-06,0.0034318374,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,144,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1583.03458767,0.0132418980206,189.378337236,0.0015841275033,5.8929895757e-07,0.0102164781735,2686301354.06,4.65715046644e+13,-0.00247516728956,0.00383086596026,-7.72616155216e-06,0.0034318374,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,64,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1583.97746573,0.00311716604853,189.265607931,0.000372462575993,0.0096648703077,0.013403982479,163890.193587,227295.474578,-0.000139625980141,-2.96127147907,0.00188665141758,0.0283909763599,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,145,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1583.97746573,0.00311716604853,189.265607931,0.000372462575993,0.0096648703077,0.013403982479,163890.193587,227295.474578,-0.000139625980141,-2.96127147907,0.00188665141758,0.0283909763599,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,65,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1585.22789769,0.000600602386775,189.116314718,7.16513443672e-05,0.00048445034775,0.00521217085835,3272219.54748,35205604.5511,-3.35403503465e-05,0.016864021616,3.85899218444e-06,0.0131865231688,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,146,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1585.22789769,0.000600602386775,189.116314718,7.16513443672e-05,0.00048445034775,0.00521217085835,3272219.54748,35205604.5511,-3.35403503465e-05,0.016864021616,3.85899218444e-06,0.0131865231688,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,66,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1586.06406703,0.0152073738448,189.016613031,0.00181231411579,0.0365432314032,0.0345017119768,43402.4032941,40977.6902625,-0.000358391043111,0.314212680536,-0.000189244938189,0.0243259929108,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,147,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1586.06406703,0.0152073738448,189.016613031,0.00181231411579,0.0365432314032,0.0345017119768,43402.4032941,40977.6902625,-0.000358391043111,0.314212680536,-0.000189244938189,0.0243259929108,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,67,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1587.321084,8.09587495484e-05,188.866928703,9.63285281912e-06,3.91369664805e-05,0.0464452714466,40558102.1408,48131785181.3,-0.00046337694347,0.0231011649881,-2.67708950774e-05,0.0179133773314,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,148,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1587.321084,8.09587495484e-05,188.866928703,9.63285281912e-06,3.91369664805e-05,0.0464452714466,40558102.1408,48131785181.3,-0.00046337694347,0.0231011649881,-2.67708950774e-05,0.0179133773314,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,68,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1587.92421154,0.000796988787683,188.795193008,9.47574518366e-05,0.0066918963078,0.00246640210733,237290.618161,87457.1352815,-7.48941185801e-05,12.286669179,-0.00775730934838,0.0551604559182,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,149,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1587.92421154,0.000796988787683,188.795193008,9.47574518366e-05,0.0066918963078,0.00246640210733,237290.618161,87457.1352815,-7.48941185801e-05,12.286669179,-0.00775730934838,0.0551604559182,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,69,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1589.15111855,0.00363463734651,188.649433336,0.000431470781979,0.000583445671546,0.00205940993302,2723734.52414,9614067.26874,-1.5029620185e-05,0.0265757217889,-9.31309910128e-06,0.00493484286302,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,150,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1589.15111855,0.00363463734651,188.649433336,0.000431470781979,0.000583445671546,0.00205940993302,2723734.52414,9614067.26874,-1.5029620185e-05,0.0265757217889,-9.31309910128e-06,0.00493484286302,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,70,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1590.05060171,0.0188499102702,188.542715356,0.00223515733572,1.80184170049e-05,2.88216911227,88245854.2987,1.41155283217e+13,-0.000367800845312,0.0947405114025,-5.96016049023e-05,-0.0624501826606,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,151,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1590.05060171,0.0188499102702,188.542715356,0.00223515733572,1.80184170049e-05,2.88216911227,88245854.2987,1.41155283217e+13,-0.000367800845312,0.0947405114025,-5.96016049023e-05,-0.0624501826606,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,71,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1591.47745742,0.00041934674131,188.373675419,4.96355676089e-05,2.26465945305e-05,0.106192983772,70274471.3019,329526621786,-0.000442735034701,2.64547888729,-0.0016786533595,0.0122914990509,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,152,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1591.47745742,0.00041934674131,188.373675419,4.96355676089e-05,2.26465945305e-05,0.106192983772,70274471.3019,329526621786,-0.000442735034701,2.64547888729,-0.0016786533595,0.0122914990509,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,72,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1592.97837478,0.00112738050167,188.196188189,0.000133189951861,1.043832212e-08,4.64805732109e-07,152608662242,6.79547729649e+12,-0.559997662009,-9.78915282353,0.00613802650106,0.050082489149,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,153,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1592.97837478,0.00112738050167,188.196188189,0.000133189951861,1.043832212e-08,4.64805732109e-07,152608662242,6.79547729649e+12,-0.559997662009,-9.78915282353,0.00613802650106,0.050082489149,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,73,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1594.93764733,0.0512001710947,187.965001956,0.00603399153322,3.44791031375e-05,2.61690003098,46258095.5475,3.51090372591e+12,-0.000177983541416,0.0687322628684,-4.32032199739e-05,0.00329015616247,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,154,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1594.93764733,0.0512001710947,187.965001956,0.00603399153322,3.44791031375e-05,2.61690003098,46258095.5475,3.51090372591e+12,-0.000177983541416,0.0687322628684,-4.32032199739e-05,0.00329015616247,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,74,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1597.08973051,40.6361147265,187.711718555,4.77610918473,0.000107111451857,528.016192216,14910541.3363,7.35029459859e+13,-1.38665003394e-06,0.0979612372131,-6.13388063848e-05,-0.890819394446,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,155,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1597.08973051,40.6361147265,187.711718555,4.77610918473,0.000107111451857,528.016192216,14910541.3363,7.35029459859e+13,-1.38665003394e-06,0.0979612372131,-6.13388063848e-05,-0.890819394446,low_R2,,,,
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,76,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1602.32556659,0.00184979675994,187.098342716,0.000215994748734,0.0178328484335,0.00735156246,89852.4749182,37041.5351207,-0.000207872883478,7.23221484225,-0.00452129672709,0.0294970754652,low_R2,,,,
